 STICS OMNIDIRECTIONAL MATRIX RATES 1
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941216_V01.DAT;1
         Clock selected:         Wall
         FIFO mode is ON     TGS mode is ON       Telemetry mode is Science mode     
 Sci Rec#      Time      BR VS    E/Q      OMR 0   OMR 1   OMR 2   OMR 3   OMR 4   OMR 5   OMR 6   OMR 7   OMR 8   OMR 9  HMR Sum  SMR Sum
    14473 94 350 10:51:44 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14473 94 350 10:51:47 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14473 94 350 10:51:50 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14473 94 350 10:51:54 H  0    6.191       1       0       0       0       0       0       0       0       0       0       22        1
    14473 94 350 10:51:57 H  0    6.191       1       0       0       0       0       0       0       0       0       0       17        0
    14473 94 350 10:52:00 H  0    6.191       1       0       0       0       0       0       0       0       0       0       31        0
    14473 94 350 10:52:03 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        1
    14473 94 350 10:52:06 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14473 94 350 10:52:10 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14473 94 350 10:52:13 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14473 94 350 10:52:16 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14473 94 350 10:52:19 H  0    6.191       0       0       0       0       0       0       0       0       0       0       30        0
    14473 94 350 10:52:22 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        1
    14473 94 350 10:52:26 H  0    6.191       0       0       0       0       0       0       0       0       0       0       13        1
    14473 94 350 10:52:29 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14473 94 350 10:52:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14473 94 350 10:52:35 H  0    6.191       3       0       0       0       0       0       0       0       0       0       22        0
    14473 94 350 10:52:38 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14473 94 350 10:52:42 H  0    6.191       1       0       0       0       0       0       0       0       0       0       21        0
    14473 94 350 10:52:45 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14473 94 350 10:52:48 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14473 94 350 10:52:51 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14473 94 350 10:52:54 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14473 94 350 10:52:58 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14473 94 350 10:53:01 H  0    6.191       1       0       0       0       0       0       0       0       0       0       22        0
    14473 94 350 10:53:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14473 94 350 10:53:07 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        1
    14473 94 350 10:53:10 H  0    6.191       1       0       0       0       0       0       0       0       0       0       25        0
